DOEID,ALTHUQ,WALLTYPE,YEARMADE,URBRUR,UGASHERE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT
2058,9,1,4,4,0,4310,0,1305,400,2605,2605,1705,0,0,0,400,0,1305,2605,0,3910,1705,0,0,0,400,0,1305,2605,0
2059,9,1,9,1,1,811,0,0,0,811,811,0,0,0,0,0,0,0,811,0,811,0,0,0,0,0,0,0,811,0
2060,9,3,6,1,0,4256,0,0,0,4256,0,4256,0,0,0,0,0,0,0,4256,4256,0,0,0,0,0,0,0,4256,0
2061,3,3,13,1,1,5736,2916,0,400,2420,0,5736,0,2916,0,400,0,0,0,2420,5336,3316,0,2916,0,400,0,0,2420,0
2062,9,1,9,3,1,1176,0,0,0,1176,1176,0,0,0,0,0,0,0,1176,0,470,1176,0,0,0,0,0,0,0,1176
2063,9,2,1,3,1,2664,888,0,0,1776,1776,888,0,888,0,0,0,0,1776,0,0,2664,0,888,0,0,0,0,0,1776
2064,9,3,3,2,0,1872,936,0,250,686,686,1186,0,936,0,250,0,0,686,0,1622,1186,0,936,0,250,0,0,686,0
2065,9,1,5,2,1,1407,0,0,0,1407,1407,0,0,0,0,0,0,0,1407,0,1407,0,0,0,0,0,0,0,1407,0
2066,4,4,1,1,1,1125,225,0,0,900,1125,0,225,0,0,0,0,0,900,0,482,1125,0,225,0,0,0,0,0,900
2067,9,2,1,3,1,1415,684,0,0,731,731,684,0,684,0,0,0,0,731,0,0,1415,0,684,0,0,0,0,0,731
2068,9,3,5,3,1,4752,1584,1584,0,1584,3168,1584,1584,0,0,0,0,1584,1584,0,792,4752,0,1584,0,0,0,1584,0,1584
2069,9,3,7,4,0,1120,0,0,0,1120,896,224,0,0,0,0,0,0,896,224,0,1120,0,0,0,0,0,0,0,1120
2070,9,1,8,3,1,5366,1608,1075,650,2033,2033,3333,0,1608,0,650,0,1075,2033,0,4716,3333,0,1608,0,650,0,1075,2033,0
2071,9,3,2,1,1,2218,833,0,0,1385,2218,0,833,0,0,0,0,0,1385,0,2218,833,0,833,0,0,0,0,1385,0
2072,9,1,1,3,1,4011,0,0,400,3611,3611,400,0,0,0,400,0,0,3611,0,0,4011,0,0,0,400,0,0,0,3611
2073,9,3,5,4,0,994,0,0,0,994,994,0,0,0,0,0,0,0,994,0,199,994,0,0,0,0,0,0,0,994
2074,9,4,7,1,1,1034,0,0,400,634,634,400,0,0,0,400,0,0,634,0,0,1034,0,0,0,400,0,0,0,634
2075,9,3,4,1,1,1372,0,0,0,1372,1372,0,0,0,0,0,0,0,1372,0,549,1372,0,0,0,0,0,0,0,1372
2076,9,1,1,2,1,4233,969,969,0,2295,3240,993,945,24,0,0,0,969,2295,0,1209,4233,0,969,0,0,0,969,0,2295
2077,9,4,6,3,1,2343,0,0,250,2093,2093,250,0,0,0,250,0,0,2093,0,0,2343,0,0,0,250,0,0,0,2093
2078,9,1,5,1,0,845,0,0,0,845,845,0,0,0,0,0,0,0,845,0,355,490,0,0,0,0,0,0,355,490
2079,9,3,4,2,1,1260,0,0,0,1260,1260,0,0,0,0,0,0,0,1260,0,1260,0,0,0,0,0,0,0,1260,0
2080,9,3,12,2,0,1980,0,0,400,1580,1580,400,0,0,0,400,0,0,1580,0,1580,400,0,0,0,400,0,0,1580,0
2081,9,2,3,4,0,3072,1500,0,250,1322,2822,250,1500,0,0,250,0,0,1322,0,2822,250,1500,0,0,250,0,0,1322,0
2082,9,2,6,4,1,2995,865,0,400,1730,2595,400,865,0,0,400,0,0,1730,0,2595,400,865,0,0,400,0,0,1730,0
2083,4,3,1,3,1,1220,0,0,0,1220,915,305,0,0,0,0,0,0,915,305,305,1220,0,0,0,0,0,0,0,1220
2084,9,7,1,1,1,1215,0,0,0,1215,1215,0,0,0,0,0,0,0,1215,0,0,1215,0,0,0,0,0,0,0,1215
2085,9,4,7,2,1,896,0,0,400,496,496,400,0,0,0,400,0,0,496,0,496,400,0,0,0,400,0,0,496,0
2086,9,2,4,2,1,1365,0,0,0,1365,1365,0,0,0,0,0,0,0,1365,0,1365,1365,0,0,0,0,0,0,0,1365
2087,9,3,5,3,0,2912,0,0,250,2662,2662,250,0,0,0,250,0,0,2662,0,845,2067,0,0,0,250,0,0,845,1817
2088,9,3,1,4,0,1248,0,0,0,1248,624,624,0,0,0,0,0,0,624,624,624,1248,0,0,0,0,0,0,0,1248
2089,9,1,9,2,1,789,0,0,0,789,789,0,0,0,0,0,0,0,789,0,789,0,0,0,0,0,0,0,789,0
2090,9,1,4,1,1,1493,374,0,0,1119,1493,0,374,0,0,0,0,0,1119,0,1493,0,374,0,0,0,0,0,1119,0
2091,9,2,5,1,0,874,0,0,0,874,219,656,0,0,0,0,0,0,219,656,219,874,0,0,0,0,0,0,0,874
2092,9,3,2,1,1,1782,0,891,0,891,891,891,0,0,0,0,0,891,891,0,1782,891,0,0,0,0,0,891,891,0
2093,9,1,6,3,1,756,0,0,0,756,756,0,0,0,0,0,0,0,756,0,252,756,0,0,0,0,0,0,0,756
2094,9,1,6,1,1,3109,500,625,0,1984,2484,625,500,0,0,0,0,625,1984,0,3109,625,500,0,0,0,0,625,1984,0
2095,9,3,5,3,1,2808,0,1404,250,1154,1154,1654,0,0,0,250,0,1404,1154,0,2558,1654,0,0,0,250,0,1404,1154,0
2096,9,1,3,1,1,2432,0,1216,0,1216,1216,1216,0,0,0,0,0,1216,1216,0,405,2432,0,0,0,0,0,1216,0,1216
2097,9,3,2,2,0,3432,0,1716,0,1716,1716,1716,0,0,0,0,0,1716,1716,0,1378,2743,0,0,0,0,0,1716,689,1027
2098,9,3,10,3,1,1204,0,0,0,1204,1204,0,0,0,0,0,0,0,1204,0,1204,0,0,0,0,0,0,0,1204,0
2099,9,1,8,3,1,5644,2040,0,400,3204,3204,2440,0,2040,0,400,0,0,3204,0,5244,2440,0,2040,0,400,0,0,3204,0
2100,9,2,4,2,1,2897,0,676,400,1821,1821,1076,0,0,0,400,0,676,1821,0,2497,1076,0,0,0,400,0,676,1821,0
2101,9,7,4,1,0,1572,0,0,0,1572,0,1572,0,0,0,0,0,0,0,1572,1572,0,0,0,0,0,0,0,1572,0
2102,9,1,8,4,0,3804,0,1902,650,1252,1252,2552,0,0,0,650,0,1902,1252,0,3154,2552,0,0,0,650,0,1902,1252,0
2103,9,1,1,1,1,1403,0,0,0,1403,1403,0,0,0,0,0,0,0,1403,0,701,1403,0,0,0,0,0,0,0,1403
2104,9,1,6,2,1,2942,0,0,400,2542,1271,1671,0,0,0,400,0,0,1271,1271,2542,400,0,0,0,400,0,0,2542,0
2105,9,7,7,1,0,496,0,0,0,496,496,0,0,0,0,0,0,0,496,0,496,0,0,0,0,0,0,0,496,0
2106,9,3,11,4,0,2240,720,0,400,1120,1840,400,720,0,0,400,0,0,1120,0,1840,940,180,540,0,400,0,0,1120,0
2107,9,1,11,3,1,1731,0,0,400,1331,1331,400,0,0,0,400,0,0,1331,0,1331,400,0,0,0,400,0,0,1331,0
2108,9,3,3,1,1,1238,598,0,0,640,640,598,0,598,0,0,0,0,640,0,619,1238,0,598,0,0,0,0,0,640
2109,9,4,5,1,1,741,0,0,0,741,0,741,0,0,0,0,0,0,0,741,0,741,0,0,0,0,0,0,0,741
2110,9,3,9,3,1,2394,0,0,0,2394,2394,0,0,0,0,0,0,0,2394,0,2394,0,0,0,0,0,0,0,2394,0
2111,9,1,1,1,1,768,0,0,0,768,768,0,0,0,0,0,0,0,768,0,768,0,0,0,0,0,0,0,768,0
2112,9,7,5,1,1,924,0,0,0,924,924,0,0,0,0,0,0,0,924,0,924,0,0,0,0,0,0,0,924,0
2113,9,2,5,1,1,1736,0,0,400,1336,802,934,0,0,0,400,0,0,802,534,0,1736,0,0,0,400,0,0,0,1336
2114,9,5,1,2,1,1959,700,0,250,1009,1009,950,0,700,0,250,0,0,1009,0,1709,950,0,700,0,250,0,0,1009,0
2115,9,4,6,3,0,874,0,0,0,874,874,0,0,0,0,0,0,0,874,0,874,0,0,0,0,0,0,0,874,0
2116,9,3,10,2,1,2778,0,0,400,2378,2378,400,0,0,0,400,0,0,2378,0,0,2778,0,0,0,400,0,0,0,2378
2117,9,2,8,1,1,4992,0,1664,400,2928,2928,2064,0,0,0,400,0,1664,2928,0,4592,2064,0,0,0,400,0,1664,2928,0
2118,9,1,6,1,0,646,0,0,0,646,646,0,0,0,0,0,0,0,646,0,215,646,0,0,0,0,0,0,0,646
2119,9,2,1,1,1,841,0,0,0,841,841,0,0,0,0,0,0,0,841,0,0,841,0,0,0,0,0,0,0,841
2120,9,1,2,3,1,1512,0,0,0,1512,605,907,0,0,0,0,0,0,605,907,302,1512,0,0,0,0,0,0,0,1512
2121,9,3,11,3,1,2902,918,0,400,1584,1584,1318,0,918,0,400,0,0,1584,0,2502,1318,0,918,0,400,0,0,1584,0
2122,9,5,1,1,1,1176,360,0,0,816,816,360,0,360,0,0,0,0,816,0,588,1176,0,360,0,0,0,0,0,816
2123,9,7,4,4,1,3360,0,1680,0,1680,1680,1680,0,0,0,0,0,1680,1680,0,3360,1680,0,0,0,0,0,1680,1680,0
2124,9,1,3,1,1,1894,0,0,250,1644,1644,250,0,0,0,250,0,0,1644,0,1644,250,0,0,0,250,0,0,1644,0
2125,9,2,4,4,0,768,0,0,0,768,768,0,0,0,0,0,0,0,768,0,154,768,0,0,0,0,0,0,0,768
2126,9,3,9,1,1,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,1440,0,0,1440,0,0,0,0,0,0,0,1440
2127,9,4,5,1,1,780,0,0,0,780,390,390,0,0,0,0,0,0,390,390,195,780,0,0,0,0,0,0,0,780
2128,9,1,9,1,1,3854,0,1927,400,1527,1527,2327,0,0,0,400,0,1927,1527,0,3454,1927,0,0,400,0,0,1927,1527,0
2129,9,3,1,1,1,3186,1025,0,0,2161,2161,1025,0,1025,0,0,0,0,2161,0,455,3186,0,1025,0,0,0,0,0,2161
2130,9,4,3,1,1,1878,0,0,250,1628,1628,250,0,0,0,250,0,0,1628,0,271,1878,0,0,0,250,0,0,0,1628
2131,9,3,3,4,0,3300,1100,1100,0,1100,1100,2200,0,1100,0,0,0,1100,1100,0,1320,3300,0,1100,0,0,0,1100,0,1100
2132,9,1,10,2,1,3040,880,0,400,1760,2640,400,880,0,0,400,0,0,1760,0,2640,400,880,0,0,400,0,0,1760,0
2133,9,2,2,1,1,665,0,0,0,665,665,0,0,0,0,0,0,0,665,0,443,665,0,0,0,0,0,0,0,665
2134,9,3,3,2,1,4280,0,0,0,4280,4280,0,0,0,0,0,0,0,4280,0,0,4280,0,0,0,0,0,0,0,4280
2135,9,1,1,1,1,1037,188,0,0,849,849,188,0,188,0,0,0,0,849,0,259,1037,0,188,0,0,0,0,0,849
2136,9,1,5,3,1,876,0,0,0,876,876,0,0,0,0,0,0,0,876,0,368,508,0,0,0,0,0,0,368,508
2137,9,4,2,1,1,1216,0,0,0,1216,0,1216,0,0,0,0,0,0,0,1216,243,1216,0,0,0,0,0,0,0,1216
2138,9,2,6,1,1,1248,0,0,0,1248,1248,0,0,0,0,0,0,0,1248,0,891,1248,0,0,0,0,0,0,0,1248
2139,9,4,4,2,1,1900,950,0,400,550,1900,0,950,0,400,0,0,0,550,0,1500,0,950,0,400,0,0,0,550,0
2140,9,3,5,3,1,2761,792,0,400,1569,2761,0,792,0,400,0,0,0,1569,0,2361,400,792,0,0,400,0,0,1569,0
2141,9,1,8,1,0,4710,0,2355,400,1955,1955,2755,0,0,0,400,0,2355,1955,0,4310,2755,0,0,0,400,0,2355,1955,0
2142,9,3,5,1,1,980,0,0,0,980,653,327,0,0,0,0,0,0,653,327,653,980,0,0,0,0,0,0,0,980
2143,9,1,5,4,0,3300,0,1650,400,1250,1250,2050,0,0,0,400,0,1650,1250,0,2900,2050,0,0,0,400,0,1650,1250,0
2144,9,4,9,3,1,783,0,0,0,783,783,0,0,0,0,0,0,0,783,0,235,547,0,0,0,0,0,0,235,547
2145,9,2,2,3,1,4646,849,0,400,3397,679,3967,0,849,0,400,0,0,679,2717,0,4646,0,849,0,400,0,0,0,3397
2146,9,3,2,1,1,2852,713,713,0,1426,2139,713,713,0,0,0,0,713,1426,0,951,2852,0,713,0,0,0,713,0,1426
2147,9,4,10,1,0,1452,0,0,400,1052,842,610,0,0,0,400,0,0,842,210,210,1452,0,0,0,400,0,0,0,1052
2148,9,2,6,4,0,1930,0,425,0,1505,1003,927,0,0,0,0,0,425,1003,502,1930,425,0,0,0,0,0,425,1505,0
2149,9,2,1,1,1,550,0,0,0,550,550,0,0,0,0,0,0,0,550,0,183,550,0,0,0,0,0,0,0,550
2150,9,3,3,2,0,1890,945,0,0,945,945,945,0,945,0,0,0,0,945,0,0,1890,0,945,0,0,0,0,0,945
2151,9,5,1,1,1,4408,1102,1102,0,2204,1653,2755,0,1102,0,0,0,1102,1653,551,551,4408,0,1102,0,0,0,1102,0,2204
2152,9,2,3,2,1,2475,825,0,0,1650,1650,825,0,825,0,0,0,0,1650,0,1485,2475,0,825,0,0,0,0,0,1650
2153,4,2,1,2,1,1276,0,0,0,1276,1276,0,0,0,0,0,0,0,1276,0,255,1276,0,0,0,0,0,0,0,1276
2154,9,4,4,1,1,962,0,0,0,962,962,0,0,0,0,0,0,0,962,0,385,962,0,0,0,0,0,0,0,962
2155,9,4,1,1,1,1325,0,0,250,1075,1075,250,0,0,0,250,0,0,1075,0,1075,250,0,0,0,250,0,0,1075,0
2156,9,3,5,4,1,1078,0,0,0,1078,1078,0,0,0,0,0,0,0,1078,0,0,1078,0,0,0,0,0,0,0,1078
2157,9,2,1,4,0,1795,144,0,0,1651,1651,144,0,144,0,0,0,0,1651,0,1795,144,0,144,0,0,0,0,1651,0
2158,9,3,3,1,1,1846,897,0,0,949,949,897,0,897,0,0,0,0,949,0,739,1846,0,897,0,0,0,0,0,949
2159,9,2,1,1,1,462,0,0,0,462,462,0,0,0,0,0,0,0,462,0,0,462,0,0,0,0,0,0,0,462
2160,9,3,1,2,1,1311,0,0,0,1311,936,375,0,0,0,0,0,0,936,375,607,704,0,0,0,0,0,0,607,704
2161,4,1,5,2,0,522,0,0,0,522,522,0,0,0,0,0,0,0,522,0,522,0,0,0,0,0,0,0,522,0
2162,9,1,7,4,1,1188,0,0,0,1188,1188,0,0,0,0,0,0,0,1188,0,1188,0,0,0,0,0,0,0,1188,0
2163,9,1,2,3,1,3148,1574,0,0,1574,630,2518,0,1574,0,0,0,0,630,944,3148,1574,0,1574,0,0,0,0,1574,0
2164,9,2,3,1,1,840,0,0,0,840,840,0,0,0,0,0,0,0,840,0,420,840,0,0,0,0,0,0,0,840
2165,9,3,5,3,1,6786,0,2262,400,4124,3093,3693,0,0,0,400,0,2262,3093,1031,2381,5248,0,0,0,400,0,2262,1538,2586
2166,9,3,5,2,1,1152,0,0,400,752,1152,0,0,0,400,0,0,0,752,0,752,400,0,0,0,400,0,0,752,0
2167,9,3,12,1,1,324,0,0,0,324,324,0,0,0,0,0,0,0,324,0,0,324,0,0,0,0,0,0,0,324
2168,9,2,1,1,1,5938,1452,1452,0,3034,2697,3241,0,1452,0,0,0,1452,2697,337,0,5938,0,1452,0,0,0,1452,0,3034
2169,9,1,1,1,1,2576,1288,0,0,1288,1288,1288,0,1288,0,0,0,0,1288,0,859,2576,0,1288,0,0,0,0,0,1288
2170,9,3,9,1,1,6936,2312,0,650,3974,3974,2962,0,2312,0,650,0,0,3974,0,6286,2962,0,2312,0,650,0,0,3974,0
2171,9,2,5,2,1,1710,480,0,0,1230,984,726,0,480,0,0,0,0,984,246,0,1710,0,480,0,0,0,0,0,1230
2172,9,3,2,1,1,2311,560,0,250,1501,1781,530,280,280,0,250,0,0,1501,0,2061,810,0,560,0,250,0,0,1501,0
2173,9,1,10,2,0,1106,0,0,0,1106,1106,0,0,0,0,0,0,0,1106,0,1106,0,0,0,0,0,0,0,1106,0
2174,9,4,7,3,0,5096,0,0,650,4446,4446,650,0,0,0,650,0,0,4446,0,4446,650,0,0,0,650,0,0,4446,0
2175,9,1,4,3,1,3900,0,1950,0,1950,1950,1950,0,0,0,0,0,1950,1950,0,3900,1950,0,0,0,0,0,1950,1950,0
2176,9,2,8,2,0,4490,960,960,650,1920,2880,1610,960,0,0,650,0,960,1920,0,1440,4490,0,960,0,650,0,960,0,1920
2177,9,2,3,2,1,2592,864,864,0,864,864,1728,216,648,0,0,0,864,648,216,780,2332,0,864,0,0,0,864,260,604
2178,9,2,1,4,0,1669,556,0,0,1113,1113,556,0,556,0,0,0,0,1113,0,209,1669,0,556,0,0,0,0,0,1113
2179,4,1,4,1,1,839,0,0,0,839,839,0,0,0,0,0,0,0,839,0,0,839,0,0,0,0,0,0,0,839
2180,9,3,5,1,1,888,0,0,0,888,888,0,0,0,0,0,0,0,888,0,0,888,0,0,0,0,0,0,0,888
2181,9,3,9,4,0,1280,0,0,0,1280,1280,0,0,0,0,0,0,0,1280,0,1280,0,0,0,0,0,0,0,1280,0
2182,9,1,6,1,1,2351,0,0,400,1951,1951,400,0,0,0,400,0,0,1951,0,1951,400,0,0,0,400,0,0,1951,0
2183,9,3,5,3,1,2846,1323,36,0,1487,1487,1359,0,1323,0,0,0,36,1487,0,2846,1359,0,1323,0,0,0,36,1487,0
2184,9,3,9,4,0,2100,0,0,0,2100,2100,0,0,0,0,0,0,0,2100,0,2100,0,0,0,0,0,0,0,2100,0
2185,9,3,7,3,1,7344,1836,1836,400,3272,5108,2236,1836,0,0,400,0,1836,3272,0,6944,2236,1836,0,0,400,0,1836,3272,0
2186,9,1,2,1,1,2184,728,0,0,1456,1941,243,728,0,0,0,0,0,1213,243,2184,0,728,0,0,0,0,0,1456,0
2187,4,3,1,3,1,11383,0,0,0,11383,11383,0,0,0,0,0,0,0,11383,0,2846,11383,0,0,0,0,0,0,0,11383
2188,9,3,10,1,1,1372,0,0,0,1372,1372,0,0,0,0,0,0,0,1372,0,1372,0,0,0,0,0,0,0,1372,0
2189,9,3,9,1,1,1404,0,0,0,1404,936,468,0,0,0,0,0,0,936,468,1404,0,0,0,0,0,0,0,1404,0
2190,9,2,9,4,1,4154,247,899,0,3008,3255,899,247,0,0,0,0,899,3008,0,4154,1146,0,247,0,0,0,899,3008,0
2191,9,3,5,3,1,4932,1881,0,400,2651,2651,2281,0,1881,0,400,0,0,2651,0,1133,4932,0,1881,0,400,0,0,0,2651
2192,9,3,4,1,1,1674,837,0,0,837,837,837,0,837,0,0,0,0,837,0,419,1674,0,837,0,0,0,0,0,837
2193,9,1,5,1,1,341,0,0,0,341,341,0,0,0,0,0,0,0,341,0,341,0,0,0,0,0,0,0,341,0
2194,9,1,1,1,1,256,0,0,0,256,256,0,0,0,0,0,0,0,256,0,256,256,0,0,0,0,0,0,0,256
2195,9,4,8,3,1,3084,595,0,650,1839,1882,1202,595,0,0,650,0,0,1288,552,1004,1731,595,0,0,650,0,0,758,1081
2196,9,4,10,3,1,1504,0,0,400,1104,1104,400,0,0,0,400,0,0,1104,0,452,1052,0,0,0,400,0,0,452,652
2197,9,3,3,2,1,922,80,0,250,592,672,250,80,0,0,250,0,0,592,0,672,80,0,80,250,0,0,0,592,0
2198,9,4,4,3,1,6600,1250,1650,400,3300,4519,2081,1219,31,0,400,0,1650,3300,0,1860,6600,0,1250,0,400,0,1650,0,3300
2199,9,3,1,1,1,3159,1053,1053,0,1053,2106,1053,1053,0,0,0,0,1053,1053,0,2527,3159,0,1053,0,0,0,1053,0,1053
2200,9,3,9,1,0,1123,0,0,0,1123,1123,0,0,0,0,0,0,0,1123,0,1123,0,0,0,0,0,0,0,1123,0
2201,9,3,5,3,1,2464,1232,0,400,832,2064,400,1232,0,0,400,0,0,832,0,2064,400,1232,0,0,400,0,0,832,0
2202,9,1,12,3,1,4704,0,2352,250,2102,2102,2602,0,0,0,250,0,2352,2102,0,4454,2602,0,0,0,250,0,2352,2102,0
2203,9,1,6,3,1,677,0,0,0,677,677,0,0,0,0,0,0,0,677,0,677,0,0,0,0,0,0,0,677,0
2204,9,1,9,3,1,5850,0,2925,400,2525,1683,4167,0,0,0,400,0,2925,1683,842,1640,5090,0,0,0,400,0,2925,760,1765
2205,9,4,5,1,1,986,0,0,400,586,391,595,0,0,0,400,0,0,391,195,219,767,0,0,0,400,0,0,219,367
2206,9,2,5,2,1,3744,0,1872,250,1622,1081,2663,0,0,0,250,0,1872,1081,541,0,3744,0,0,0,250,0,1872,0,1622
2207,9,2,5,4,0,1584,0,0,0,1584,1584,0,0,0,0,0,0,0,1584,0,634,1584,0,0,0,0,0,0,0,1584
2208,9,5,5,2,1,1170,675,0,0,495,0,1170,0,675,0,0,0,0,0,495,780,1170,0,675,0,0,0,0,0,495
2209,9,1,10,2,1,949,0,0,0,949,949,0,0,0,0,0,0,0,949,0,237,949,0,0,0,0,0,0,0,949
2210,9,3,9,2,1,1680,0,0,400,1280,1280,400,0,0,0,400,0,0,1280,0,1280,400,0,0,0,400,0,0,1280,0
2211,9,2,6,1,1,1400,0,0,0,1400,1400,0,0,0,0,0,0,0,1400,0,1400,0,0,0,0,0,0,0,1400,0
2212,9,2,7,3,1,1996,0,0,400,1596,1596,400,0,0,0,400,0,0,1596,0,0,1996,0,0,0,400,0,0,0,1596
2213,9,1,5,2,1,1960,0,0,400,1560,1040,920,0,0,0,400,0,0,1040,520,582,1378,0,0,0,400,0,0,582,978
2214,9,3,5,2,0,1188,0,0,0,1188,713,475,0,0,0,0,0,0,713,475,499,689,0,0,0,0,0,0,499,689
2215,9,4,4,2,1,3350,0,0,0,3350,2513,838,0,0,0,0,0,0,2513,838,1200,2150,0,0,0,0,0,0,1200,2150
2216,9,2,3,2,1,4653,0,1519,0,3134,3134,1519,0,0,0,0,0,1519,3134,0,2327,4653,0,0,0,0,0,1519,0,3134
2217,9,3,5,3,1,2784,1080,0,400,1304,829,1955,270,810,0,400,0,0,559,745,889,2298,0,1080,0,400,0,0,486,818
2218,9,3,5,4,0,3360,0,0,400,2960,2960,400,0,0,0,400,0,0,2960,0,2960,400,0,0,0,400,0,0,2960,0
2219,9,3,10,1,1,2352,1176,0,0,1176,1176,1176,0,1176,0,0,0,0,1176,0,941,2352,0,1176,0,0,0,0,0,1176
2220,9,4,2,1,1,1029,0,0,0,1029,1029,0,0,0,0,0,0,0,1029,0,1029,0,0,0,0,0,0,0,1029,0
2221,9,7,5,1,0,899,0,0,0,899,0,899,0,0,0,0,0,0,0,899,899,0,0,0,0,0,0,0,899,0
2222,9,5,1,1,1,1024,0,0,0,1024,1024,0,0,0,0,0,0,0,1024,0,1024,1024,0,0,0,0,0,0,0,1024
2223,9,3,8,4,0,3564,1188,0,400,1976,3164,400,1188,0,0,400,0,0,1976,0,3164,400,1188,0,0,400,0,0,1976,0
2224,9,1,4,4,1,803,0,0,0,803,803,0,0,0,0,0,0,0,803,0,402,803,0,0,0,0,0,0,0,803
2225,9,3,1,4,1,3038,310,0,250,2478,1487,1551,0,310,0,250,0,0,1487,991,1157,2010,0,310,0,250,0,0,1028,1450
2226,9,3,1,1,1,3600,1200,0,0,2400,3300,300,900,300,0,0,0,0,2400,0,1440,3600,0,1200,0,0,0,0,0,2400
2227,9,2,7,1,1,938,0,0,0,938,0,938,0,0,0,0,0,0,0,938,938,0,0,0,0,0,0,0,938,0
2228,9,3,3,1,1,944,0,0,0,944,944,0,0,0,0,0,0,0,944,0,378,944,0,0,0,0,0,0,0,944
2229,9,1,3,2,1,1488,0,0,0,1488,1488,0,0,0,0,0,0,0,1488,0,1488,0,0,0,0,0,0,0,1488,0
2230,9,3,12,1,1,1088,0,0,0,1088,1088,0,0,0,0,0,0,0,1088,0,1088,0,0,0,0,0,0,0,1088,0
2231,9,3,8,4,0,1296,0,0,0,1296,1296,0,0,0,0,0,0,0,1296,0,1296,0,0,0,0,0,0,0,1296,0
2232,9,4,11,4,0,4524,0,0,650,3874,3874,650,0,0,0,650,0,0,3874,0,3874,650,0,0,0,650,0,0,3874,0
2233,9,3,5,4,0,1798,0,0,0,1798,1798,0,0,0,0,0,0,0,1798,0,0,1798,0,0,0,0,0,0,0,1798
2234,9,2,1,2,1,1429,208,0,0,1221,1221,208,0,208,0,0,0,0,1221,0,1429,208,0,208,0,0,0,0,1221,0
2235,9,1,11,3,1,5952,0,1984,400,3568,2230,3722,0,0,0,400,0,1984,2230,1338,2450,4378,0,0,0,400,0,1984,1574,1994
2236,4,4,6,1,1,928,0,0,0,928,928,0,0,0,0,0,0,0,928,0,0,928,0,0,0,0,0,0,0,928
2237,9,4,1,3,1,1531,0,566,400,566,1131,400,0,0,0,400,566,0,566,0,0,1531,0,0,0,400,0,566,0,566
2238,9,2,10,3,1,1122,0,0,400,722,722,400,0,0,0,400,0,0,722,0,722,400,0,0,0,400,0,0,722,0
2239,9,2,5,4,0,4646,929,0,0,3717,4646,0,929,0,0,0,0,0,3717,0,0,4646,0,929,0,0,0,0,0,3717
2240,4,1,4,1,1,2100,1050,0,0,1050,1838,263,788,263,0,0,0,0,1050,0,1260,2100,0,1050,0,0,0,0,0,1050
2241,9,1,4,2,1,1212,0,0,250,962,962,250,0,0,0,250,0,0,962,0,962,250,0,0,0,250,0,0,962,0
2242,9,1,7,2,1,4140,0,2070,400,1670,1670,2470,0,0,0,400,0,2070,1670,0,3740,2470,0,0,0,400,0,2070,1670,0
2243,9,2,4,1,1,1932,566,0,400,966,1610,322,566,0,400,0,0,0,644,322,549,1020,566,0,0,400,0,0,346,620
2244,9,3,1,1,1,1986,630,0,0,1356,1986,0,630,0,0,0,0,0,1356,0,0,1986,0,630,0,0,0,0,0,1356
2245,3,4,7,4,1,2354,0,0,400,1954,1675,679,0,0,0,400,0,0,1675,279,756,1598,0,0,0,400,0,0,756,1198
2246,9,2,1,1,1,3242,802,559,0,1881,1075,2167,0,802,0,0,0,559,1075,806,1346,2461,0,802,0,0,0,559,781,1100
2247,9,2,2,1,1,2700,0,1350,0,1350,1350,1350,0,0,0,0,0,1350,1350,0,0,2700,0,0,0,0,0,1350,0,1350
2248,9,3,1,2,1,458,0,0,0,458,458,0,0,0,0,0,0,0,458,0,458,458,0,0,0,0,0,0,0,458
2249,9,2,5,1,1,4736,672,2032,400,1632,2304,2432,672,0,0,400,0,2032,1632,0,4336,2432,672,0,0,400,0,2032,1632,0
2250,9,3,2,2,1,1950,832,0,0,1118,1742,208,624,208,0,0,0,0,1118,0,693,929,624,208,0,0,0,0,397,721
2251,9,1,2,1,1,778,0,0,0,778,778,0,0,0,0,0,0,0,778,0,519,778,0,0,0,0,0,0,0,778
2252,9,2,2,2,1,5400,1350,0,400,3650,2738,2663,0,1350,0,400,0,0,2738,913,1250,5400,0,1350,0,400,0,0,0,3650
2253,9,3,3,1,1,3000,1000,1000,0,1000,1000,2000,0,1000,0,0,0,1000,1000,0,1800,3000,0,1000,0,0,0,1000,0,1000
2254,9,3,1,1,1,844,0,0,0,844,844,0,0,0,0,0,0,0,844,0,507,844,0,0,0,0,0,0,0,844
2255,9,2,4,3,1,2625,0,0,400,2225,2225,400,0,0,0,400,0,0,2225,0,2225,400,0,0,0,400,0,0,2225,0
2256,9,1,4,1,1,968,0,0,0,968,968,0,0,0,0,0,0,0,968,0,968,0,0,0,0,0,0,0,968,0
2257,3,4,5,1,1,7392,0,0,400,6992,6992,400,0,0,0,400,0,0,6992,0,0,7392,0,0,0,400,0,0,0,6992
