DOEID,HBUSNESS,OTHWORK,ATHOME,HHSEX,HHAGE,EMPLOYHH,SPOUSE,SDESCENT,NHSLDMEM,AGEHHMEM1,AGEHHMEM2,AGEHHMEM3,AGEHHMEM4,AGEHHMEM5,AGEHHMEM6,AGEHHMEM7,AGEHHMEM8,AGEHHMEM9,AGEHHMEM10,AGEHHMEM11,AGEHHMEM12,AGEHHMEMY,WORKPAY,RETIREPY,CASHBEN,NCASHBEN,MONEYPY
2753,0,0,0,1,38,2,0,0,3,38,17,99,99,99,99,99,99,99,99,99,99,13,1,0,0,1,4
2754,0,0,1,1,67,1,1,0,2,67,99,99,99,99,99,99,99,99,99,99,99,67,0,0,0,0,3
2755,0,0,1,1,74,1,0,0,2,74,99,99,99,99,99,99,99,99,99,99,99,21,1,1,0,0,9
2756,1,0,1,2,53,2,1,0,5,53,49,18,15,99,99,99,99,99,99,99,99,13,1,0,0,0,24
2757,0,0,1,1,59,1,1,0,2,59,99,99,99,99,99,99,99,99,99,99,99,54,1,1,0,0,14
2758,0,0,0,2,26,2,0,1,2,26,99,99,99,99,99,99,99,99,99,99,99,26,1,0,0,0,7
2759,0,0,1,1,36,2,0,0,5,36,16,14,12,99,99,99,99,99,99,99,99,3,0,0,0,0,7
2760,0,0,1,1,30,2,1,0,2,30,99,99,99,99,99,99,99,99,99,99,99,24,0,0,0,0,15
2761,0,0,0,1,39,2,0,1,3,39,21,99,99,99,99,99,99,99,99,99,99,10,1,0,0,0,7
2762,0,0,0,2,50,2,1,0,2,50,99,99,99,99,99,99,99,99,99,99,99,46,1,0,0,0,14
2763,0,0,0,2,61,2,1,1,2,61,99,99,99,99,99,99,99,99,99,99,99,48,1,0,0,0,15
2764,0,0,0,1,22,2,1,0,2,22,99,99,99,99,99,99,99,99,99,99,99,27,1,0,0,0,14
2765,0,0,0,2,52,2,0,0,1,52,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,9
2766,0,0,1,1,27,1,0,1,5,27,7,5,2,99,99,99,99,99,99,99,99,1,0,0,1,1,5
2767,0,0,1,1,59,1,0,0,4,59,32,8,99,99,99,99,99,99,99,99,99,4,0,0,1,0,5
2768,0,0,1,1,82,1,0,1,1,82,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
2769,0,0,0,1,51,0,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,53,1,0,0,0,24
2770,0,0,0,1,75,1,1,0,2,75,99,99,99,99,99,99,99,99,99,99,99,61,1,1,0,0,24
2771,0,0,1,2,52,1,1,0,5,52,49,17,15,99,99,99,99,99,99,99,99,13,1,0,0,0,11
2772,0,0,1,1,61,2,1,0,3,61,66,99,99,99,99,99,99,99,99,99,99,25,1,1,0,0,19
2773,0,0,0,1,50,0,1,0,4,50,50,21,99,99,99,99,99,99,99,99,99,19,1,0,0,0,24
2774,1,0,1,2,46,2,1,0,2,46,99,99,99,99,99,99,99,99,99,99,99,41,1,0,0,0,12
2775,0,0,1,2,19,2,0,0,2,19,99,99,99,99,99,99,99,99,99,99,99,17,1,0,0,0,6
2776,0,0,1,1,86,1,0,0,1,86,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,4
2777,0,0,0,1,58,2,1,0,2,58,99,99,99,99,99,99,99,99,99,99,99,58,1,1,0,0,10
2778,0,0,1,2,33,2,1,0,5,33,40,26,6,99,99,99,99,99,99,99,99,1,0,0,0,0,7
2779,0,0,0,2,40,2,1,0,2,40,99,99,99,99,99,99,99,99,99,99,99,29,1,0,0,0,24
2780,0,0,1,1,74,1,0,0,1,74,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,3
2781,0,0,0,2,47,1,0,0,2,47,99,99,99,99,99,99,99,99,99,99,99,47,0,1,0,0,5
2782,1,0,1,2,42,0,1,0,1,42,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,10
2783,0,0,1,2,57,2,1,0,3,57,45,99,99,99,99,99,99,99,99,99,99,20,1,0,0,0,24
2784,0,0,0,1,25,0,0,1,5,25,25,22,6,99,99,99,99,99,99,99,99,2,1,0,0,0,9
2785,0,0,0,1,36,2,1,0,6,36,47,30,15,9,99,99,99,99,99,99,99,3,1,0,0,0,14
2786,0,0,1,1,31,1,1,0,4,31,32,2,99,99,99,99,99,99,99,99,99,2,1,0,0,0,9
2787,0,0,0,2,47,2,0,0,1,47,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,9
2788,0,0,0,2,58,2,0,0,1,58,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,16
2789,0,0,1,1,36,0,1,0,4,36,36,15,99,99,99,99,99,99,99,99,99,10,1,0,0,1,2
2790,0,0,1,1,52,2,1,0,3,52,60,99,99,99,99,99,99,99,99,99,99,19,1,0,0,0,11
2791,0,0,0,1,40,2,1,1,6,40,38,14,12,10,99,99,99,99,99,99,99,7,1,0,0,1,11
2792,0,0,1,2,41,2,1,0,4,41,38,11,99,99,99,99,99,99,99,99,99,7,1,0,0,0,12
2793,1,0,1,2,43,0,1,0,6,43,36,16,15,13,99,99,99,99,99,99,99,13,1,0,0,0,11
2794,0,0,0,1,40,2,0,0,2,40,99,99,99,99,99,99,99,99,99,99,99,5,1,0,0,1,6
2795,0,0,1,1,28,2,0,0,4,28,55,7,99,99,99,99,99,99,99,99,99,2,1,0,0,0,6
2796,0,0,1,2,34,1,1,0,4,34,41,15,99,99,99,99,99,99,99,99,99,5,0,0,1,1,5
2797,0,0,1,1,48,1,1,0,5,48,59,29,8,99,99,99,99,99,99,99,99,6,1,0,0,0,24
2798,0,0,0,2,71,1,0,0,1,71,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
2799,0,0,1,1,46,2,0,0,3,46,36,99,99,99,99,99,99,99,99,99,99,2,1,0,0,0,16
2800,0,0,1,1,78,1,0,1,1,78,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,3
2801,0,0,0,1,34,0,0,0,6,34,11,9,7,4,99,99,99,99,99,99,99,1,1,0,0,1,7
2802,0,0,0,2,49,2,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,46,1,0,0,0,10
2803,0,0,1,2,31,1,1,0,6,31,28,9,5,7,99,99,99,99,99,99,99,1,1,0,1,1,6
2804,0,0,0,1,32,2,0,0,1,32,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,9
2805,0,0,1,2,40,2,1,0,3,40,43,99,99,99,99,99,99,99,99,99,99,15,1,0,0,0,7
2806,0,0,1,1,61,1,1,0,2,61,99,99,99,99,99,99,99,99,99,99,99,42,0,0,0,0,4
2807,0,0,0,1,67,1,0,0,2,67,99,99,99,99,99,99,99,99,99,99,99,64,0,1,0,0,11
2808,0,0,0,1,64,0,0,0,1,64,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
2809,0,0,0,2,33,2,1,1,3,33,31,99,99,99,99,99,99,99,99,99,99,7,1,0,0,0,7
2810,0,0,0,2,45,2,1,0,5,45,41,17,14,99,99,99,99,99,99,99,99,8,1,0,0,0,18
2811,0,0,0,2,38,2,1,0,2,38,99,99,99,99,99,99,99,99,99,99,99,36,1,0,0,0,24
2812,0,0,1,1,74,1,0,0,1,74,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,3
2813,0,0,0,2,56,2,0,0,1,56,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,12
2814,0,0,0,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,50,0,0,0,0,24
2815,0,0,0,2,37,2,1,0,4,37,36,12,99,99,99,99,99,99,99,99,99,3,1,0,0,0,13
2816,0,0,0,1,48,2,0,0,3,48,13,99,99,99,99,99,99,99,99,99,99,12,1,0,0,0,6
2817,0,0,0,1,29,0,0,0,3,29,8,99,99,99,99,99,99,99,99,99,99,6,1,0,0,1,4
2818,0,0,1,2,37,2,1,0,6,37,32,12,9,8,99,99,99,99,99,99,99,2,1,0,0,0,6
2819,0,0,1,2,48,1,0,0,3,48,20,99,99,99,99,99,99,99,99,99,99,17,0,0,1,1,3
2820,0,0,1,2,44,2,0,0,1,44,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,6
2821,0,0,0,1,46,0,1,0,4,46,47,18,99,99,99,99,99,99,99,99,99,13,1,0,0,0,24
2822,0,0,0,1,58,0,0,0,1,58,99,99,99,99,99,99,99,99,99,99,99,99,1,0,1,1,1
2823,0,0,0,1,32,2,0,0,1,32,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,16
2824,0,0,0,1,55,2,1,0,2,55,99,99,99,99,99,99,99,99,99,99,99,55,1,1,0,0,5
2825,1,0,1,1,47,2,0,0,2,47,99,99,99,99,99,99,99,99,99,99,99,13,1,0,0,0,8
2826,0,0,0,1,19,1,0,0,1,19,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,1,7
2827,0,0,1,2,73,1,1,0,2,73,99,99,99,99,99,99,99,99,99,99,99,71,0,1,0,0,9
2828,0,0,0,1,52,2,1,0,2,52,99,99,99,99,99,99,99,99,99,99,99,52,1,0,0,0,24
2829,0,0,1,1,59,1,1,0,4,59,59,25,99,99,99,99,99,99,99,99,99,22,1,0,0,0,20
2830,0,0,0,2,51,2,1,0,3,51,49,99,99,99,99,99,99,99,99,99,99,24,1,0,0,0,7
2831,0,0,1,2,42,2,1,1,4,42,27,3,99,99,99,99,99,99,99,99,99,1,1,0,0,0,10
2832,0,0,0,1,39,2,1,0,4,39,32,16,99,99,99,99,99,99,99,99,99,14,1,0,0,0,4
2833,0,0,1,2,77,1,1,0,2,77,99,99,99,99,99,99,99,99,99,99,99,75,1,1,0,0,15
2834,0,0,0,1,80,1,0,0,1,80,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
2835,0,0,0,2,26,2,1,1,4,26,25,45,99,99,99,99,99,99,99,99,99,7,1,0,0,0,9
2836,0,0,0,1,23,0,1,0,3,23,30,99,99,99,99,99,99,99,99,99,99,7,1,0,0,0,11
2837,0,0,1,1,59,2,0,1,1,59,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,6
2838,0,0,0,2,52,2,1,0,5,52,50,28,24,99,99,99,99,99,99,99,99,24,1,0,0,0,23
2839,0,0,0,2,59,2,1,1,2,59,99,99,99,99,99,99,99,99,99,99,99,58,1,0,0,0,9
2840,0,0,1,2,58,1,0,0,3,58,38,99,99,99,99,99,99,99,99,99,99,47,1,1,1,1,9
2841,0,0,0,1,31,0,0,1,4,31,9,7,99,99,99,99,99,99,99,99,99,2,1,0,0,1,2
2842,0,0,0,2,55,2,0,0,1,55,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
2843,1,0,0,1,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,56,1,0,0,0,23
2844,0,0,0,1,35,2,1,0,4,35,40,4,99,99,99,99,99,99,99,99,99,1,1,0,0,0,17
2845,1,0,1,1,67,1,1,0,2,67,99,99,99,99,99,99,99,99,99,99,99,67,1,1,0,0,24
2846,0,0,1,2,69,2,1,0,2,69,99,99,99,99,99,99,99,99,99,99,99,66,1,1,0,0,14
2847,0,0,1,1,58,1,1,0,3,58,57,99,99,99,99,99,99,99,99,99,99,39,0,1,0,1,4
2848,1,0,0,2,36,2,1,0,3,36,36,99,99,99,99,99,99,99,99,99,99,1,1,1,0,0,8
2849,0,0,1,1,31,2,1,0,10,31,62,35,25,20,19,13,8,3,99,99,99,1,1,1,1,1,24
2850,0,0,0,2,38,2,1,0,2,38,99,99,99,99,99,99,99,99,99,99,99,33,1,0,0,0,19
2851,1,0,0,2,51,2,1,0,8,51,49,40,24,25,19,11,99,99,99,99,99,10,1,0,0,0,7
2852,0,0,0,1,50,0,1,0,3,50,50,99,99,99,99,99,99,99,99,99,99,18,1,0,0,0,24
2853,0,0,0,1,45,1,0,0,3,45,16,99,99,99,99,99,99,99,99,99,99,13,0,0,1,1,5
2854,1,0,1,1,41,2,1,0,5,41,46,12,10,99,99,99,99,99,99,99,99,8,1,0,0,0,20
2855,0,0,1,1,32,2,1,1,4,32,32,8,99,99,99,99,99,99,99,99,99,4,1,0,0,0,6
2856,0,0,0,2,31,0,0,0,1,31,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,1,8
2857,0,0,1,2,75,1,1,0,2,75,99,99,99,99,99,99,99,99,99,99,99,75,0,1,0,0,8
2858,0,0,0,1,48,0,1,0,3,48,48,99,99,99,99,99,99,99,99,99,99,19,1,0,0,0,15
2859,0,0,0,2,33,2,1,0,5,33,29,14,8,99,99,99,99,99,99,99,99,4,1,0,0,0,9
2860,0,0,1,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,54,0,0,0,0,13
2861,0,0,1,1,65,1,1,0,2,65,99,99,99,99,99,99,99,99,99,99,99,65,0,1,0,0,10
2862,0,0,0,2,48,1,1,0,2,48,99,99,99,99,99,99,99,99,99,99,99,45,1,0,0,0,20
2863,0,0,1,1,26,1,1,0,4,26,26,5,99,99,99,99,99,99,99,99,99,2,1,0,1,1,9
2864,0,0,1,1,41,2,1,0,7,41,50,22,21,18,16,99,99,99,99,99,99,3,0,0,0,0,14
2865,0,0,1,1,42,1,1,0,6,42,79,50,16,13,99,99,99,99,99,99,99,12,1,1,0,0,24
2866,0,0,0,1,20,2,0,0,1,20,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,6
2867,0,0,1,2,66,2,1,0,2,66,99,99,99,99,99,99,99,99,99,99,99,65,1,1,0,0,22
2868,0,0,1,1,37,2,1,0,4,37,36,3,99,99,99,99,99,99,99,99,99,1,1,0,0,0,11
2869,1,0,1,1,49,0,1,0,4,49,50,18,99,99,99,99,99,99,99,99,99,15,1,0,0,0,24
2870,0,0,1,2,37,2,1,1,6,37,38,23,20,6,99,99,99,99,99,99,99,3,1,0,0,0,9
2871,0,0,0,1,43,0,0,0,3,43,23,99,99,99,99,99,99,99,99,99,99,18,1,0,0,1,4
2872,1,0,1,1,62,1,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,64,1,1,0,0,23
2873,1,0,1,1,51,2,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,56,1,1,0,0,17
2874,0,0,1,2,59,1,1,0,2,59,99,99,99,99,99,99,99,99,99,99,99,59,1,1,0,0,14
2875,0,0,0,1,34,2,1,0,5,34,41,13,10,99,99,99,99,99,99,99,99,10,1,0,0,0,9
2876,0,0,0,1,33,2,0,0,5,33,14,10,7,99,99,99,99,99,99,99,99,5,1,0,1,1,5
2877,0,0,1,1,60,1,0,0,1,60,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,3
2878,0,0,1,2,21,2,0,0,2,21,99,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,15
2879,0,0,0,2,57,2,0,0,1,57,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,16
2880,0,0,1,2,73,1,1,0,2,73,99,99,99,99,99,99,99,99,99,99,99,71,0,1,0,0,11
2881,0,0,0,1,41,2,1,0,2,41,99,99,99,99,99,99,99,99,99,99,99,42,1,0,0,0,21
2882,0,0,1,2,44,1,1,1,6,44,44,23,14,8,99,99,99,99,99,99,99,8,1,0,0,0,6
2883,0,0,0,2,52,2,1,0,2,52,99,99,99,99,99,99,99,99,99,99,99,51,1,0,0,0,24
2884,0,0,1,2,53,2,1,0,5,53,87,60,29,99,99,99,99,99,99,99,99,27,1,1,0,0,24
2885,0,0,0,2,33,2,0,0,1,33,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,12
2886,0,0,1,2,20,2,1,1,4,20,40,38,99,99,99,99,99,99,99,99,99,19,1,0,0,0,9
2887,0,0,0,2,38,2,1,1,3,38,36,99,99,99,99,99,99,99,99,99,99,2,0,0,0,0,10
2888,0,0,1,2,27,1,1,0,2,27,99,99,99,99,99,99,99,99,99,99,99,29,1,1,0,0,12
2889,0,0,1,1,43,1,0,0,4,43,80,20,99,99,99,99,99,99,99,99,99,1,0,1,0,0,8
2890,1,0,1,2,69,0,0,0,5,69,55,46,36,99,99,99,99,99,99,99,99,22,1,1,0,0,15
2891,0,0,1,1,84,1,0,0,2,84,99,99,99,99,99,99,99,99,99,99,99,48,0,1,0,0,9
2892,1,0,1,1,49,2,1,0,2,49,99,99,99,99,99,99,99,99,99,99,99,49,1,0,0,0,12
2893,0,0,0,1,65,1,0,0,1,65,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
2894,0,0,0,1,76,1,0,0,1,76,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
2895,0,0,0,1,49,2,0,0,1,49,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,8
2896,0,0,0,2,37,2,1,0,4,37,41,8,99,99,99,99,99,99,99,99,99,6,1,0,0,0,23
2897,0,0,0,1,65,0,0,0,1,65,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,12
2898,0,0,0,1,20,0,0,0,1,20,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
2899,0,0,1,1,42,1,0,0,3,42,16,99,99,99,99,99,99,99,99,99,99,12,0,0,1,1,4
2900,0,0,1,1,59,1,0,0,5,59,52,31,5,99,99,99,99,99,99,99,99,2,0,1,1,0,24
2901,0,0,0,2,45,2,0,0,1,45,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,11
2902,0,0,1,1,45,0,1,0,2,45,99,99,99,99,99,99,99,99,99,99,99,21,0,1,0,0,6
2903,0,0,0,2,36,2,1,0,2,36,99,99,99,99,99,99,99,99,99,99,99,24,1,0,0,0,9
2904,0,0,0,1,84,1,0,0,1,84,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
2905,0,0,1,1,87,1,0,0,1,87,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,3
2906,0,0,1,1,22,2,1,0,2,22,99,99,99,99,99,99,99,99,99,99,99,21,1,0,0,0,5
2907,0,0,1,1,51,2,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,53,1,0,0,0,10
2908,0,0,1,1,21,0,1,0,3,21,23,99,99,99,99,99,99,99,99,99,99,19,1,0,0,0,3
2909,0,0,1,2,70,1,0,0,1,70,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,1,6
2910,0,0,0,1,43,2,0,0,5,43,18,17,16,99,99,99,99,99,99,99,99,15,1,0,0,1,7
2911,0,0,1,1,35,1,0,0,4,35,35,16,99,99,99,99,99,99,99,99,99,7,1,0,0,1,9
2912,0,0,0,1,26,1,0,0,3,26,60,99,99,99,99,99,99,99,99,99,99,3,0,1,0,1,4
2913,0,0,0,1,59,1,0,0,1,59,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,3
2914,1,0,1,1,46,2,0,0,1,46,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,12
2915,1,0,1,1,50,2,1,0,3,50,49,99,99,99,99,99,99,99,99,99,99,23,1,0,0,0,13
2916,0,0,0,2,40,2,1,0,2,40,99,99,99,99,99,99,99,99,99,99,99,38,1,1,0,0,20
2917,0,0,0,2,42,2,1,0,4,42,39,15,99,99,99,99,99,99,99,99,99,12,1,0,0,0,11
2918,0,0,0,1,22,0,0,0,4,22,24,3,99,99,99,99,99,99,99,99,99,2,1,0,0,1,6
2919,0,0,1,1,79,1,0,0,1,79,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,4
2920,0,0,1,1,61,1,0,0,2,61,99,99,99,99,99,99,99,99,99,99,99,56,0,0,1,0,6
2921,0,0,1,1,72,1,0,0,1,72,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
2922,0,0,0,1,60,1,0,0,1,60,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,5
2923,0,0,1,1,24,1,0,1,5,24,6,5,3,99,99,99,99,99,99,99,99,1,0,0,1,1,3
2924,0,0,1,2,64,1,1,0,2,64,99,99,99,99,99,99,99,99,99,99,99,49,1,1,0,0,24
2925,0,0,0,1,58,2,0,0,1,58,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,11
2926,0,0,0,1,31,0,0,0,1,31,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
2927,1,0,1,2,33,2,1,0,2,33,99,99,99,99,99,99,99,99,99,99,99,23,1,0,0,0,7
2928,0,0,1,1,56,2,1,0,3,56,62,99,99,99,99,99,99,99,99,99,99,36,1,1,0,0,13
2929,0,0,0,1,60,1,0,0,1,60,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
2930,1,0,0,1,38,2,1,0,2,38,99,99,99,99,99,99,99,99,99,99,99,38,1,0,0,0,14
2931,0,0,1,1,56,1,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,56,1,1,0,0,13
2932,0,0,1,1,65,1,0,1,1,65,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,4
2933,0,0,1,1,77,1,0,0,2,77,99,99,99,99,99,99,99,99,99,99,99,25,1,1,0,0,5
2934,0,0,1,1,28,2,0,0,2,28,99,99,99,99,99,99,99,99,99,99,99,5,1,0,1,0,9
2935,0,0,0,1,22,2,0,0,2,22,99,99,99,99,99,99,99,99,99,99,99,5,1,0,1,1,6
2936,0,0,0,2,56,2,1,0,2,56,99,99,99,99,99,99,99,99,99,99,99,48,1,0,0,0,19
2937,0,0,1,2,39,2,1,0,5,39,29,9,2,99,99,99,99,99,99,99,99,1,1,0,0,0,19
2938,0,0,1,1,92,1,0,0,1,92,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,5
2939,0,0,1,2,61,1,0,0,1,61,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,6
2940,0,0,1,1,62,1,0,0,1,62,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,4
2941,1,0,1,2,62,2,1,0,2,62,99,99,99,99,99,99,99,99,99,99,99,61,1,1,0,0,24
2942,0,0,1,1,82,1,0,0,1,82,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,7
2943,0,0,1,1,35,2,1,0,4,35,44,2,99,99,99,99,99,99,99,99,99,1,1,0,0,0,24
2944,0,0,1,2,71,1,1,0,2,71,99,99,99,99,99,99,99,99,99,99,99,68,0,1,0,0,9
2945,0,0,1,2,58,2,1,0,2,58,99,99,99,99,99,99,99,99,99,99,99,58,1,1,0,0,4
2946,0,0,0,1,26,0,1,0,3,26,28,99,99,99,99,99,99,99,99,99,99,4,1,0,0,0,11
2947,0,0,0,1,41,1,1,0,5,41,41,19,12,99,99,99,99,99,99,99,99,3,1,1,0,0,10
2948,0,0,0,1,27,0,1,0,5,27,27,3,27,99,99,99,99,99,99,99,99,3,1,0,0,0,10
2949,0,0,1,1,67,1,1,0,2,67,99,99,99,99,99,99,99,99,99,99,99,67,0,1,0,0,10
2950,0,0,1,2,47,2,1,0,4,47,39,7,99,99,99,99,99,99,99,99,99,5,1,0,0,0,18
2951,0,0,1,2,74,1,1,0,2,74,99,99,99,99,99,99,99,99,99,99,99,72,1,1,0,0,10
2952,0,0,1,2,48,2,1,0,4,48,46,10,99,99,99,99,99,99,99,99,99,6,1,0,0,0,23
2953,0,0,0,2,64,0,0,1,1,64,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,6
2954,0,0,1,2,69,1,0,0,2,69,99,99,99,99,99,99,99,99,99,99,99,51,0,1,0,0,6
2955,0,0,1,2,84,1,0,0,1,84,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,17
2956,0,0,1,2,64,1,0,0,2,64,99,99,99,99,99,99,99,99,99,99,99,22,1,1,0,0,24
2957,0,0,1,2,55,2,1,0,3,55,46,99,99,99,99,99,99,99,99,99,99,16,1,0,0,0,24
2958,0,0,1,2,51,2,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,46,1,0,0,0,11
2959,0,0,0,2,51,2,1,0,2,51,99,99,99,99,99,99,99,99,99,99,99,50,1,1,0,0,23
2960,0,0,0,2,44,0,0,0,1,44,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,13
2961,0,0,0,2,35,2,0,1,1,35,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,21
2962,0,0,0,2,19,0,0,0,1,19,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,5
2963,0,0,0,1,64,0,0,0,1,64,99,99,99,99,99,99,99,99,99,99,99,99,1,1,0,0,11
2964,0,0,0,1,28,2,1,0,2,28,99,99,99,99,99,99,99,99,99,99,99,28,1,0,0,0,24
2965,0,0,1,1,38,1,0,1,2,38,99,99,99,99,99,99,99,99,99,99,99,2,0,1,0,1,5
2966,0,0,1,2,80,1,1,0,2,80,99,99,99,99,99,99,99,99,99,99,99,66,0,1,0,0,7
2967,0,0,0,1,37,2,1,1,4,37,40,20,99,99,99,99,99,99,99,99,99,13,1,0,0,0,8
2968,0,0,0,1,44,2,1,0,3,44,46,99,99,99,99,99,99,99,99,99,99,17,1,0,0,0,19
2969,0,0,0,2,37,2,0,0,1,37,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,17
2970,0,0,0,1,37,2,1,0,4,37,45,13,99,99,99,99,99,99,99,99,99,6,1,0,0,0,12
2971,0,0,1,2,80,1,1,0,2,80,99,99,99,99,99,99,99,99,99,99,99,78,0,1,0,0,7
2972,0,0,1,1,38,1,1,0,4,38,46,6,99,99,99,99,99,99,99,99,99,4,1,0,0,1,24
2973,0,0,1,1,47,1,0,0,2,47,99,99,99,99,99,99,99,99,99,99,99,47,1,0,0,0,11
2974,0,0,0,1,42,2,0,0,1,42,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,8
2975,0,1,0,1,63,2,1,0,2,63,99,99,99,99,99,99,99,99,99,99,99,62,1,1,0,0,6
2976,0,0,0,2,70,1,0,0,1,70,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,5
2977,0,0,0,2,25,2,1,0,2,25,99,99,99,99,99,99,99,99,99,99,99,25,1,0,0,0,10
2978,0,0,1,1,46,2,0,0,2,46,99,99,99,99,99,99,99,99,99,99,99,46,1,1,0,1,6
2979,0,0,0,1,45,2,1,1,3,45,45,99,99,99,99,99,99,99,99,99,99,20,1,0,0,0,9
2980,0,0,1,1,46,2,1,0,4,46,47,17,99,99,99,99,99,99,99,99,99,10,1,0,0,0,15
2981,0,0,0,1,35,2,0,0,3,35,16,99,99,99,99,99,99,99,99,99,99,8,1,0,0,0,18
2982,0,0,1,1,95,1,0,0,1,95,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,6
2983,0,0,1,2,62,1,0,1,1,62,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,1,4
2984,0,0,1,2,67,1,1,0,2,67,99,99,99,99,99,99,99,99,99,99,99,67,1,1,0,0,18
2985,0,0,1,1,47,0,0,0,3,47,14,99,99,99,99,99,99,99,99,99,99,7,1,1,0,0,9
2986,0,0,1,2,23,2,1,1,4,23,21,3,99,99,99,99,99,99,99,99,99,1,1,0,1,1,5
2987,0,0,0,1,38,2,1,0,4,38,42,14,99,99,99,99,99,99,99,99,99,13,1,0,0,0,8
2988,0,0,1,2,42,2,1,0,6,42,35,6,4,2,99,99,99,99,99,99,99,1,1,0,0,0,24
2989,0,0,0,1,79,1,0,0,1,79,99,99,99,99,99,99,99,99,99,99,99,99,0,1,0,0,8
2990,0,0,0,2,50,1,0,0,1,50,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,4
2991,0,0,0,1,48,1,1,0,3,48,49,99,99,99,99,99,99,99,99,99,99,19,1,0,0,0,12
2992,0,0,0,1,36,2,1,1,4,36,36,15,99,99,99,99,99,99,99,99,99,5,1,0,0,0,14
2993,0,0,1,2,65,1,1,0,2,65,99,99,99,99,99,99,99,99,99,99,99,62,0,1,0,0,15
